Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
0.31063364894391843,0.2071846282372598,4,0.16393442622950818,0.31540697674418605,0.29877582249426166,0.3157894736842104,0.33001658374792703,0.2921646746347942,0.33973423165603567,0.2815126050581318,0.2541436540119573,0.2126315789473685,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.11483146406124867,0.33001658374792703,0.5972540485538674,0.15555555555555556,0.5972540485538674,0.8869551386971064,0.34782608695652173,0.24242424242424243,0.6941349408853287,0.8164314516129032,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.31063364894391843,0.31715210355987056,1,0.36904760401415726,0.31540697674418605,0.29877582249426166,0.33684210526315783,0.33001658374792703,0.3247588424437308,0.2718168812589413,0.28987993138936535,0.3558052434451868,0.2305263157894737,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.15555555555555556,0.4939815943626297,0.8296149844534719,0.2608695652173913,0.21212121212121213,0.537244151627986,0.7,0.9186046511627907,0.7999999999999999,0.0
0.31063364894391843,0.31715210355987056,6,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.1578947368421053,0.33001658374792703,0.2921646746347942,0.2718168812589413,0.28987993138936535,0.3404255313276199,0.17157894736842105,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.22222222222222224,0.5499410172375265,0.8678598080521595,0.2608695652173913,0.33333333333333337,0.4627571836029247,0.8044354838709677,0.9186046511627907,0.7999999999999999,0.0
0.31063364894391843,0.2071846282372598,1,0.22641518843980415,0.31540697674418605,0.29877582249426166,0.5473684210526315,0.33001658374792703,0.3247588424437308,0.3232963549920761,0.35242290746481947,0.27756653992538755,0.576842105263158,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.11483146406124867,0.33001658374792703,0.7626867899037022,0.26666666666666666,0.7359806165460043,0.9197262307056003,0.5217391304347826,0.36363636363636365,0.8004372763343038,0.8365102639296188,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.31063364894391843,0.3755656107725315,1,0.20258620697491325,0.31540697674418605,0.29877582249426166,0.5684210526315789,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.3170080142475512,0.2541436540119573,0.37368421052631584,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.35257364116842327,0.33001658374792703,0.7359806165460043,0.24444444444444446,0.6743892955365146,0.8499723784822926,0.4782608695652174,0.3939393939393939,0.7334518311658764,0.7087813620071685,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.31063364894391843,0.2071846282372598,1,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.49473684210526314,0.33001658374792703,0.2921646746347942,0.2718168812589413,0.28987993138936535,0.3558052434451868,0.34736842105263155,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.040386582509515545,0.33001658374792703,0.5499410172375265,0.17777777777777778,0.5499410172375265,0.9130512465881121,0.2608695652173913,0.21212121212121213,0.5981044610223193,0.75,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.4736842105233143,0.5607985480943739,1,0.34394902759477797,0.4360465116279061,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.2821270310192024,0.3232963549920761,0.28987993138936535,0.30263157897161447,0.5189473684210528,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.6220376708029733,0.33001658374792703,0.7067273158743392,0.22222222222222224,0.7067273158743392,0.8738422495099987,0.30434782608695654,0.21212121212121213,0.6495611340250712,0.6854838709677419,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.4736842105233143,0.5607985480943739,1,0.414285189116416,0.31540697674418605,0.29877582249426166,0.5789473684210527,0.33001658374792703,0.3247588424437308,0.3366336632687985,0.35242290746481947,0.36363620512261097,0.26315789473684204,0.38677210639827464,0.3284361736859288,0.6264044943820217,0.8636363636363634,0.2597530864197531,0.39598462195642886,0.48975904062166054,0.33001658374792703,0.5499410172375265,0.22222222222222224,0.5499410172375265,0.9211922326781744,0.2608695652173913,0.2727272727272727,0.5981044610223193,0.7244623655913979,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.31063364894391843,0.2071846282372598,1,0.36904760401415726,0.31540697674418605,0.29877582249426166,0.42105263157894735,0.33001658374792703,0.25870646766169153,0.3632075471698113,0.3170080142475512,0.2706611570247934,0.4652631578947366,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.1205298013245033,0.07858901350344993,0.33001658374792703,0.5499410172375265,0.13333333333333333,0.5499410172375265,0.8874116717610855,0.2608695652173913,0.18181818181818182,0.5981044610223193,0.743279569892473,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.31063364894391843,0.2071846282372598,1,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.368421052631579,0.33001658374792703,0.2921646746347942,0.3232963549920761,0.7081434960268674,0.6734935721873463,0.2578947368421052,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.8636363636363634,0.45938375350140054,0.39598462195642886,0.07858901350344993,0.33001658374792703,0.4939815943626297,0.11111111111111112,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753
0.31063364894391843,0.5030090018303448,1,0.20258620697491325,0.31540697674418605,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.2921646746347942,0.2718168812589413,0.28987993138936535,0.326271186440678,0.41052631578947363,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.14930527156417694,0.33001658374792703,0.7872540896101348,0.4666666666666667,0.7359806165460043,0.8945948209857391,0.4782608695652174,0.3939393939393939,0.7334518311658764,0.7338709677419355,0.0,0.7555555555555555,0.5785997357992074
0.31063364894391843,0.32180380655791446,1,0.2750000000150105,0.31540697674418605,0.29877582249426166,0.5999999999999999,0.23907348565003436,0.25870646766169153,0.3632075471698113,0.30645161290322587,0.326271186440678,0.5999999999999999,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.1821750543935372,0.28405100885198087,0.5499410172375265,0.17777777777777778,0.5499410172375265,0.8499723784822926,0.2608695652173913,0.18181818181818182,0.5981044610223193,0.7338709677419355,0.5930232558139535,1.0,0.3117569352708058
0.31063364894391843,0.31715210355987056,3,0.5908767494718917,0.31540697674418605,0.29877582249426166,0.4526315789473685,0.33001658374792703,0.3247588424437308,0.3366336632687985,0.2815126050581318,0.3558052434451868,0.32000000000000006,0.28152492668621704,0.35617806817854347,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.07858901350344993,0.33001658374792703,0.4939815943626297,0.22222222222222224,0.33719550034342527,0.896171023847219,0.21739130434782608,0.2727272727272727,0.4627571836029247,0.6068548387096774,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.2071846282372598,1,0.22641518843980415,0.31540697674418605,0.29877582249426166,0.21052631578947367,0.33001658374792703,0.2821270310192024,0.3232963549920761,0.2815126050581318,0.30263157897161447,0.29894736842105263,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.21358346628635116,0.33001658374792703,0.5499410172375265,0.17777777777777778,0.5499410172375265,0.8874116717610855,0.2608695652173913,0.24242424242424243,0.5981044610223193,0.6703629032258064,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.31063364894391843,0.2071846282372598,2,0.16393442622950818,0.31540697674418605,0.29877582249426166,0.5473684210526315,0.33001658374792703,0.3247588424437308,0.3232963549920761,0.28987993138936535,0.27756653992538755,0.43894736842105253,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.040386582509515545,0.33001658374792703,0.5972540485538674,0.15555555555555556,0.5972540485538674,0.9129453193710991,0.34782608695652173,0.2727272727272727,0.6941349408853287,0.8442652329749104,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.45689372612178736,0.5607985480943739,1,0.5133689736435288,0.4360465116279061,0.29877582249426166,0.5473684210526315,0.33001658374792703,0.2821270310192024,0.2718168812589413,0.3020833342392785,0.30263157897161447,0.556842105263158,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.35257364116842327,0.33001658374792703,0.4939815943626297,0.17777777777777778,0.42549282419592016,0.8449942222209741,0.21739130434782608,0.21212121212121213,0.4627571836029247,0.6774193548387096,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.4736842105233143,0.2071846282372598,1,0.34394902759477797,0.4360465116279061,0.29877582249426166,0.736842105263158,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.7081434960268674,0.6734935721873463,0.7147368421052631,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.6878128572252842,0.33001658374792703,0.5499410172375265,0.15555555555555556,0.5499410172375265,0.904714073537664,0.2608695652173913,0.18181818181818182,0.5981044610223193,0.771505376344086,0.0,0.7555555555555555,0.5785997357992074
0.45689372612178736,0.5607985480943739,1,0.16393442622950818,0.31540697674418605,0.7131711999699543,0.4010526315789473,0.33001658374792703,0.25870646766169153,0.3232963549920761,0.3170080142475512,0.3558052434451868,0.26315789473684204,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.5102408525017852,0.33001658374792703,0.6382384689759787,0.2,0.6382384689759787,0.9037845980002539,0.34782608695652173,0.2727272727272727,0.6941349408853287,0.7694354838709677,0.2093023255813954,0.0,0.12417437252311753
0.31063364894391843,0.36042211403257685,1,0.5462932708606016,0.31540697674418605,0.29877582249426166,0.5368421052631578,0.33001658374792703,0.3247588424437308,0.3366336632687985,0.30645161290322587,0.36363620512261097,0.45052631578947366,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.040386582509515545,0.33001658374792703,0.5499410172375265,0.24444444444444446,0.4939815943626297,0.9030222562985364,0.2608695652173913,0.3939393939393939,0.36672684282603396,0.7150537634408601,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.31063364894391843,0.31715210355987056,1,0.2750000000150105,0.31540697674418605,0.29877582249426166,0.26315789473684204,0.33001658374792703,0.2821270310192024,0.2474437627811861,0.3170080142475512,0.2706611570247934,0.2410526315789474,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.13333333333333333,0.4939815943626297,0.8874116717610855,0.2608695652173913,0.21212121212121213,0.5981044610223193,0.7244623655913979,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.2071846282372598,3,0.22641518843980415,0.31540697674418605,0.29877582249426166,0.5368421052631578,0.33001658374792703,0.7402920868167633,0.7447275437787517,0.7081434960268674,0.6734935721873463,0.5115789473684209,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.040386582509515545,0.33001658374792703,0.5499410172375265,0.13333333333333333,0.5499410172375265,0.8738422495099987,0.2608695652173913,0.18181818181818182,0.5981044610223193,0.7338709677419355,0.0,0.7555555555555555,0.5785997357992074
0.4736842105233143,0.5607985480943739,1,0.5133689736435288,0.4360465116279061,0.7131711999699543,0.4010526315789473,0.33001658374792703,0.25870646766169153,0.2474437627811861,0.599329452712432,0.6039563138226385,0.28105263157894744,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.6878128572252842,0.33001658374792703,0.4939815943626297,0.11111111111111112,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074
0.31063364894391843,0.31715210355987056,1,0.370129807526482,0.31540697674418605,0.29877582249426166,0.5263157894736841,0.33001658374792703,0.2609253429612636,0.3808544285303789,0.2815126050581318,0.27756653992538755,0.5115789473684209,0.38677210639827464,0.3284361736859288,0.6264044943820217,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.07858901350344993,0.33001658374792703,0.7626867899037022,0.26666666666666666,0.7067273158743392,0.8793340460110937,0.4782608695652174,0.48484848484848486,0.7686219923621445,0.6928152492668621,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.2071846282372598,5,0.2647058823747823,0.31540697674418605,0.29877582249426166,0.3052631578947369,0.33001658374792703,0.3247588424437308,0.2718168812589413,0.35242290746481947,0.27756653992538755,0.19894736842105276,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.07858901350344993,0.33001658374792703,0.5499410172375265,0.26666666666666666,0.4939815943626297,0.9369211209108246,0.2608695652173913,0.2727272727272727,0.5981044610223193,0.7580645161290323,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.31063364894391843,0.2071846282372598,1,0.22641518843980415,0.31540697674418605,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.2921646746347942,0.3632075471698113,0.30645161290322587,0.326271186440678,0.5052631578947369,0.28152492668621704,0.3284361736859288,0.6264044943820217,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.2,0.4939815943626297,0.8419725795418113,0.2608695652173913,0.24242424242424243,0.537244151627986,0.6887096774193547,0.5930232558139535,1.0,0.3117569352708058
0.4736842105233143,0.5607985480943739,1,0.2750000000150105,0.31540697674418605,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.3020833342392785,0.3558052434451868,0.3894736842105262,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.6556903676265993,0.33001658374792703,0.5499410172375265,0.22222222222222224,0.42549282419592016,0.8524348507585172,0.2608695652173913,0.21212121212121213,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0
0.31063364894391843,0.31715210355987056,1,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.4842105263157894,0.33001658374792703,0.2921646746347942,0.2718168812589413,0.4137445910758687,0.2706611570247934,0.35578947368421066,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.07858901350344993,0.33001658374792703,0.5499410172375265,0.13333333333333333,0.5499410172375265,0.9330554275344061,0.2608695652173913,0.24242424242424243,0.5981044610223193,0.75,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.31715210355987056,3,0.3820224719091148,0.31540697674418605,0.29877582249426166,0.26315789473684204,0.33001658374792703,0.2821270310192024,0.2718168812589413,0.28987993138936535,0.2706611570247934,0.21578947368421053,0.28152492668621704,0.3284361736859288,0.6264044943820217,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.040386582509515545,0.33001658374792703,0.4939815943626297,0.17777777777777778,0.33719550034342527,0.8079844498543831,0.21739130434782608,0.33333333333333337,0.36672684282603396,0.6129032258064516,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.31063364894391843,0.2071846282372598,3,0.42074628380818996,0.31540697674418605,0.29877582249426166,0.28421052631578947,0.33001658374792703,0.2821270310192024,0.2718168812589413,0.2815126050581318,0.3404255313276199,0.19263157894736826,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.11483146406124867,0.33001658374792703,0.5972540485538674,0.15555555555555556,0.5972540485538674,0.8874116717610855,0.34782608695652173,0.24242424242424243,0.6941349408853287,0.8503024193548386,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.31063364894391843,0.31715210355987056,1,0.16393442622950818,0.31540697674418605,0.29877582249426166,0.34736842105263155,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.3170080142475512,0.30263157897161447,0.30842105263157893,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.07858901350344993,0.33001658374792703,0.5972540485538674,0.17777777777777778,0.5972540485538674,0.8996671181983064,0.34782608695652173,0.24242424242424243,0.6941349408853287,0.7515826612903226,0.9186046511627907,0.7999999999999999,0.0
0.31063364894391843,0.5607985480943739,1,0.2647058823747823,0.31540697674418605,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.3247588424437308,0.3366336632687985,0.28987993138936535,0.36363620512261097,0.5252631578947369,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.300210950663105,0.33001658374792703,0.5499410172375265,0.24444444444444446,0.33719550034342527,0.8524348507585172,0.2608695652173913,0.5757575757575758,0.4627571836029247,0.7225806451612904,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.31063364894391843,0.31715210355987056,1,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.21052631578947367,0.33001658374792703,0.2821270310192024,0.2718168812589413,0.18079166965894783,0.2706611570247934,0.1484210526315788,0.38677210639827464,0.3284361736859288,0.6264044943820217,0.8636363636363634,0.45938375350140054,0.39598462195642886,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.24444444444444446,0.42549282419592016,0.8668525994580036,0.2608695652173913,0.2727272727272727,0.4627571836029247,0.7564516129032258,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.31063364894391843,0.31715210355987056,2,0.20258620697491325,0.31540697674418605,0.29877582249426166,0.3999999999999999,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.2815126050581318,0.326271186440678,0.26,0.38677210639827464,0.35617806817854347,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.040386582509515545,0.33001658374792703,0.5499410172375265,0.2,0.5499410172375265,0.8399433896463959,0.2608695652173913,0.2727272727272727,0.5981044610223193,0.6532258064516129,0.9186046511627907,0.7999999999999999,0.0
0.31063364894391843,0.5607985480943739,1,0.34394902759477797,0.4360465116279061,0.29877582249426166,0.26315789473684204,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.3170080142475512,0.2706611570247934,0.12421052631578933,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.7479830728685175,0.33001658374792703,0.5499410172375265,0.2,0.4939815943626297,0.869198207820674,0.2608695652173913,0.36363636363636365,0.4627571836029247,0.6491935483870968,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.31063364894391843,0.2071846282372598,6,0.16393442622950818,0.31540697674418605,0.29877582249426166,0.2421052631578946,0.33001658374792703,0.25870646766169153,0.2474437627811861,0.30645161290322587,0.306282722513089,0.2021052631578948,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.11483146406124867,0.33001658374792703,0.5972540485538674,0.2,0.5499410172375265,0.9051357383513,0.34782608695652173,0.33333333333333337,0.5981044610223193,0.7404569892473118,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.31063364894391843,0.2071846282372598,1,0.2647058823747823,0.31540697674418605,0.29877582249426166,0.4010526315789473,0.33001658374792703,0.2821270310192024,0.2474437627811861,0.30645161290322587,0.2706611570247934,0.1578947368421053,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.14930527156417694,0.33001658374792703,0.5499410172375265,0.17777777777777778,0.5499410172375265,0.894933183779674,0.2608695652173913,0.33333333333333337,0.5981044610223193,0.7338709677419355,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.31063364894391843,0.2071846282372598,4,0.5908767494718917,0.31540697674418605,0.29877582249426166,0.26315789473684204,0.33001658374792703,0.3247588424437308,0.3232963549920761,0.599329452712432,0.306282722513089,0.2305263157894737,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.45938375350140054,0.39598462195642886,0.040386582509515545,0.33001658374792703,0.4939815943626297,0.2,3.0692610557164864e-06,0.8874116717610855,0.21739130434782608,0.15151515151515152,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.37735480934656895,1,0.3820224719091148,0.31540697674418605,0.29877582249426166,0.6842105263157894,0.33001658374792703,0.2921646746347942,0.3632075471698113,0.3170080142475512,0.3404255313276199,0.2421052631578946,0.38677210639827464,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.39598462195642886,0.8034290054737316,0.33001658374792703,0.8311756623793181,0.33333333333333337,0.8311756623793181,0.8539039650506413,0.5652173913043478,0.3939393939393939,0.8294823573910156,0.6586021505376344,0.15116279069767458,0.4888888888888888,1.0
0.31063364894391843,0.2071846282372598,2,0.3589743582169666,0.31540697674418605,0.29877582249426166,0.5052631578947369,0.33001658374792703,0.39826839826839827,0.3632075471698113,0.3170080142475512,0.2706611570247934,0.3873684210526316,0.28152492668621704,0.3284361736859288,0.29014598540145986,0.2553269654665687,0.2597530864197531,0.1205298013245033,0.040386582509515545,0.33001658374792703,0.5499410172375265,0.17777777777777778,0.5499410172375265,0.9022946515401442,0.2608695652173913,0.18181818181818182,0.537244151627986,0.7225806451612904,0.5581395348837211,0.28888888888888886,0.7727873183619551
